date,pre_close,open,high,low,close,volume,amt
2008-05-08,3821.3190,3774.0440,3926.0040,3761.2800,3925.0410,4405566800.0000,77839103296.0000
2008-05-09,3925.0410,3960.8860,3973.0580,3806.5190,3878.9240,5365592900.0000,96377859470.0000
2008-05-12,3878.9240,3804.9850,3952.7890,3766.5770,3904.9200,4538266000.0000,81691485405.0000
2008-05-13,3904.9200,3786.5340,3923.1710,3778.7180,3851.6870,5033801200.0000,79847321451.0000
2008-05-14,3851.6870,3843.4700,3975.7950,3843.4700,3975.7820,5060690100.0000,85230874948.0000
2008-05-15,3975.7820,4006.6580,4038.8520,3948.0620,3948.0880,5077297500.0000,81795877187.0000
2008-05-16,3948.0880,3948.0340,3982.2210,3882.8950,3936.1210,3972175200.0000,66279363920.0000
2008-05-19,3936.1210,3926.3140,3936.2770,3865.5000,3914.0720,2970958100.0000,49755651499.0000
2008-05-20,3914.0720,3911.0960,3946.4410,3698.5540,3710.8180,3970262900.0000,64572032482.0000
2008-05-21,3710.8180,3668.1810,3801.0670,3591.5660,3783.0490,4359616200.0000,69179112266.0000
2008-05-22,3783.0490,3732.6410,3783.8490,3704.1570,3711.4440,4074271700.0000,66281212014.0000
2008-05-23,3711.4440,3697.8900,3741.0600,3629.0090,3675.1470,3344043100.0000,52530762851.0000
2008-05-26,3675.1470,3643.0120,3643.0120,3555.7620,3559.2170,2818019000.0000,45524374429.0000
2008-05-27,3559.2170,3549.9860,3594.6570,3533.4660,3576.1970,2476269300.0000,39856280158.0000
2008-05-28,3576.1970,3583.2840,3697.9960,3561.7330,3676.2300,3103491400.0000,49994772624.0000
2008-05-29,3676.2300,3666.1960,3677.0200,3578.7320,3580.8680,2942274000.0000,46589022223.0000
2008-05-30,3580.8680,3585.6050,3620.2250,3552.6620,3611.3300,2859084700.0000,46886682679.0000
2008-06-02,3611.3300,3600.2340,3650.4780,3580.5800,3625.8260,2825335800.0000,41966896768.0000
2008-06-03,3625.8260,3624.5720,3641.4290,3585.1240,3614.1110,3473514100.0000,48796407585.0000
2008-06-04,3614.1110,3601.5400,3605.0580,3513.6410,3546.9160,2941765300.0000,42963714390.0000
2008-06-05,3546.9160,3529.9780,3542.2440,3487.7920,3512.1380,2398927900.0000,36565913535.0000
2008-06-06,3512.1380,3519.1160,3532.2970,3470.5630,3489.5020,2094422900.0000,30298595287.0000
2008-06-10,3489.5020,3344.4530,3352.3210,3188.7960,3206.5620,3294996100.0000,45818267251.0000
2008-06-11,3206.5620,3155.9430,3181.8180,3097.3950,3140.2990,2940973500.0000,40596532584.0000
2008-06-12,3140.2990,3123.6400,3148.7420,3022.8760,3084.6330,3145410900.0000,42817386727.0000
2008-06-13,3084.6330,3087.3370,3108.9880,2975.6610,2979.1170,2531983700.0000,33193994622.0000
2008-06-16,2979.1170,2981.0850,3012.9930,2900.0750,2952.2420,2681379400.0000,33731835264.0000
2008-06-17,2952.2420,2950.3990,2977.8890,2820.6430,2842.6760,2646377800.0000,32031255853.0000
2008-06-18,2842.6760,2820.2370,3007.1800,2759.1070,2991.2730,4256009500.0000,52826656390.0000
2008-06-19,2991.2730,2967.4020,2967.4020,2768.2250,2773.0760,3631903900.0000,45264911721.0000
2008-06-20,2773.0760,2795.4650,2946.9390,2691.8680,2849.6680,5167590500.0000,65259567858.0000
2008-06-23,2849.6680,2798.4280,2845.4790,2771.3630,2789.9410,2663149300.0000,32382379598.0000
2008-06-24,2789.9410,2775.6900,2865.9030,2770.9870,2851.9150,3179245600.0000,38885761934.0000
2008-06-25,2851.9150,2844.9220,2973.1730,2834.9450,2969.5370,4242526100.0000,51619342913.0000
2008-06-26,2969.5370,2964.5160,3010.2780,2922.7860,2980.9070,4259931200.0000,52508562502.0000
2008-06-27,2980.9070,2886.1800,2899.8360,2787.2520,2816.0210,4088655600.0000,49324841031.0000
2008-06-30,2816.0210,2782.8440,2834.2720,2747.6140,2791.8190,2529540600.0000,31502446060.0000
2008-07-01,2791.8190,2799.1950,2809.3810,2690.1810,2698.3470,2885158500.0000,35242551782.0000
2008-07-02,2698.3470,2702.6340,2745.9390,2670.0640,2699.5970,2791636500.0000,35126248114.0000
2008-07-03,2699.5970,2654.4790,2807.6820,2617.2580,2760.6120,4566030500.0000,58808144277.0000
2008-07-04,2760.6120,2751.2130,2783.8470,2716.0220,2741.8520,3790501000.0000,47363589936.0000
2008-07-07,2741.8520,2747.6110,2890.9850,2747.6110,2882.7630,5273202400.0000,63284782084.0000
2008-07-08,2882.7630,2900.5710,2939.1430,2841.0730,2901.8410,5424807800.0000,67887147510.0000
2008-07-09,2901.8410,2926.9960,3015.2710,2926.9960,3015.1260,6935696800.0000,85846257404.0000
2008-07-10,3015.1260,2970.9840,3056.9050,2950.2000,2973.7280,6164955400.0000,77643542657.0000
2008-07-11,2973.7280,2962.8610,2988.1970,2913.8720,2953.4980,4428710100.0000,55085357605.0000
2008-07-14,2953.4980,2927.2400,2996.5920,2917.0230,2975.8740,3457504300.0000,43920558758.0000
2008-07-15,2975.8740,2987.0610,2997.6660,2849.1990,2852.9790,4729275900.0000,57118257308.0000
2008-07-16,2852.9790,2818.7630,2824.8810,2702.6590,2745.5960,3940311500.0000,45361333542.0000
2008-07-17,2745.5960,2790.2590,2812.9920,2705.8090,2718.0680,3268733500.0000,38054364882.0000
2008-07-18,2718.0680,2746.5360,2818.0640,2690.0690,2815.4620,4020340200.0000,47213298888.0000
2008-07-21,2815.4620,2792.8290,2915.2930,2780.2820,2911.0510,4511957700.0000,54938055539.0000
2008-07-22,2911.0510,2905.2760,2931.4470,2890.2520,2904.7430,3881497600.0000,47781613233.0000
2008-07-23,2904.7430,2923.0490,2941.9720,2879.1850,2883.3200,3882123300.0000,46949545125.0000
2008-07-24,2883.3200,2905.0430,2979.7480,2902.9760,2977.3620,4853866500.0000,60255656982.0000
2008-07-25,2977.3620,2939.3210,2967.7190,2916.6840,2939.2020,4057108100.0000,47706187738.0000
2008-07-28,2939.2020,2959.1130,2997.6040,2946.4920,2960.8510,3930864000.0000,47089423706.0000
2008-07-29,2960.8510,2921.2480,2921.2480,2881.0500,2905.6300,3603627500.0000,42192023708.0000
2008-07-30,2905.6300,2940.0200,2949.9430,2866.0310,2884.3840,2981080000.0000,34223911942.0000
2008-07-31,2884.3840,2894.2460,2899.0690,2804.6980,2805.2100,2794096600.0000,31179208420.0000
2008-08-01,2805.2100,2786.1230,2868.6790,2748.7550,2840.7880,3403149100.0000,39748408655.0000
2008-08-04,2840.7880,2816.9360,2832.8950,2767.5290,2773.1500,2278232400.0000,27440272999.0000
2008-08-05,2773.1500,2780.7610,2792.7420,2695.3720,2703.0790,3046923500.0000,34770819668.0000
2008-08-06,2703.0790,2723.5230,2749.0990,2679.6600,2721.6930,2740402200.0000,31744599201.0000
2008-08-07,2721.6930,2717.6610,2747.8840,2683.4090,2720.4420,2337043900.0000,26661008775.0000
2008-08-08,2720.4420,2719.3750,2719.3750,2581.8110,2591.4620,3089458100.0000,33617694686.0000
2008-08-11,2591.4620,2579.8050,2580.7200,2442.7940,2456.8110,3212020600.0000,32454532457.0000
2008-08-12,2456.8110,2431.3830,2474.3240,2413.5970,2444.1550,2419194400.0000,24459629832.0000
2008-08-13,2444.1550,2427.4950,2466.0860,2369.5800,2444.6720,2755171100.0000,27480615871.0000
2008-08-14,2444.6720,2429.9770,2461.2380,2410.4910,2443.5120,2015723600.0000,21156177499.0000
2008-08-15,2443.5120,2440.3900,2479.1510,2412.9490,2447.6150,2042226100.0000,21296936036.0000
2008-08-18,2447.6150,2451.3110,2452.6260,2312.9510,2313.4020,2362310600.0000,22662870912.0000
2008-08-19,2313.4020,2285.5150,2356.1910,2273.8930,2348.4720,1947710600.0000,18407578069.0000
2008-08-20,2348.4720,2332.3860,2533.3030,2312.1760,2532.9400,4504341500.0000,44564422655.0000
2008-08-21,2532.9400,2494.2620,2535.8620,2438.8600,2443.9790,3751804000.0000,39651327296.0000
2008-08-22,2443.9790,2421.2490,2437.4320,2362.6310,2404.9280,2629824100.0000,26183849138.0000
2008-08-25,2404.9280,2408.0260,2439.9070,2373.7650,2400.5480,1864319000.0000,18965202140.0000
2008-08-26,2400.5480,2370.5280,2390.6550,2306.9360,2331.5320,2374193700.0000,22262896076.0000
2008-08-27,2331.5320,2322.5390,2367.7170,2291.3500,2325.2920,2386258400.0000,23579970667.0000
2008-08-28,2325.2920,2325.2620,2363.5630,2316.6820,2335.8650,2040029100.0000,21711091860.0000
2008-08-29,2335.8650,2347.4000,2418.0510,2339.5180,2391.6400,2887784500.0000,29000899630.0000
2008-09-01,2391.6400,2372.6380,2372.6380,2297.0230,2309.1710,2115280300.0000,21384882095.0000
2008-09-02,2309.1710,2292.6860,2309.2060,2268.0040,2285.4110,1844049800.0000,18645029580.0000
2008-09-03,2285.4110,2279.5980,2296.0320,2219.5590,2245.9640,2374947400.0000,24066625119.0000
2008-09-04,2245.9640,2238.6450,2270.4110,2216.1120,2251.1460,1898478000.0000,18548580309.0000
2008-09-05,2251.1460,2193.0380,2221.0930,2172.9410,2183.4320,2165448000.0000,19709566302.0000
2008-09-08,2183.4320,2189.8220,2198.7610,2119.1240,2126.5180,2218655400.0000,20114131884.0000
2008-09-09,2126.5180,2135.2230,2150.9880,2111.4040,2139.1450,1762429800.0000,15480632761.0000
2008-09-10,2139.1450,2124.9650,2181.2530,2099.2340,2143.1760,2205784400.0000,20307095402.0000
2008-09-11,2143.1760,2135.4530,2141.9950,2067.2490,2072.1260,2217678100.0000,20678010831.0000
2008-09-12,2072.1260,2071.0610,2102.9790,2066.4370,2077.8460,1919702000.0000,17652324498.0000
2008-09-16,2077.8460,2050.3160,2050.3160,1987.2980,2000.6510,3356326100.0000,28769300455.0000
2008-09-17,2000.6510,1981.2520,2003.9080,1923.5500,1929.1350,3286224200.0000,26988614854.0000
2008-09-18,1929.1350,1876.9650,1936.7350,1804.7700,1895.9900,4782026300.0000,36844924114.0000
2008-09-19,1895.9900,2065.7790,2073.1130,2046.2220,2073.1130,3652540400.0000,32104719707.0000
2008-09-22,2073.1130,2228.3660,2258.4240,2130.3150,2207.6140,10199387300.0000,98415575949.0000
2008-09-23,2207.6140,2141.6000,2180.3680,2118.9200,2123.4780,7836561700.0000,69516678145.0000
2008-09-24,2123.4780,2072.6520,2139.2220,2050.9670,2138.8530,4532818000.0000,40183637783.0000
2008-09-25,2138.8530,2143.7290,2256.2710,2139.6160,2223.5320,7423791200.0000,71758274921.0000
2008-09-26,2223.5320,2234.4590,2257.1610,2192.1290,2243.6570,5942994300.0000,59518096758.0000
2008-10-06,2243.6570,2206.5630,2206.5630,2128.2710,2128.6960,4557526400.0000,41827343311.0000
2008-10-07,2128.6960,2043.9230,2136.1240,2024.6480,2102.4480,4306532500.0000,41512000958.0000
2008-10-08,2102.4480,2041.9910,2073.0670,2000.5220,2022.8810,3687470000.0000,34689894735.0000
2008-10-09,2022.8810,2059.5850,2063.3040,1993.0100,1995.2970,3358231100.0000,31760285142.0000
2008-10-10,1995.2970,1913.2650,1938.2150,1881.6730,1906.9600,3915159300.0000,32924106745.0000
2008-10-13,1906.9600,1889.7540,1985.6300,1841.5330,1985.4860,4353812000.0000,37606423760.0000
2008-10-14,1985.4860,2054.4080,2060.4880,1934.4590,1934.6190,5433194600.0000,48975116647.0000
2008-10-15,1934.6190,1911.0320,1930.6340,1892.0150,1914.3560,3189239800.0000,26555892254.0000
2008-10-16,1914.3560,1833.4820,1866.9020,1818.9330,1820.9030,4052964800.0000,32493846831.0000
2008-10-17,1820.9030,1837.9140,1851.3320,1805.6670,1833.2620,2871542000.0000,23017436110.0000
2008-10-20,1833.2620,1828.4140,1899.3470,1802.0950,1896.7330,3327715200.0000,28435447591.0000
2008-10-21,1896.7330,1901.2440,1928.1940,1880.5170,1881.4060,3890839500.0000,33588996418.0000
2008-10-22,1881.4060,1854.6000,1887.3050,1832.4460,1833.3230,3296857200.0000,26562835681.0000
2008-10-23,1833.3230,1794.6810,1836.4130,1779.1340,1834.7800,3575865400.0000,29078802729.0000
2008-10-24,1834.7800,1831.4630,1840.8840,1769.1100,1781.5980,3298066800.0000,27101012205.0000
2008-10-27,1781.5980,1746.6680,1746.6680,1652.7920,1654.6710,3644184700.0000,27867517905.0000
2008-10-28,1654.6710,1614.6160,1716.3060,1607.6740,1705.8200,4679280400.0000,36435875520.0000
2008-10-29,1705.8200,1723.2340,1731.2560,1657.6530,1658.2230,3886948800.0000,31224265101.0000
2008-10-30,1658.2230,1669.9680,1723.9290,1646.3450,1697.6560,4128429200.0000,32165805381.0000
2008-10-31,1697.6560,1688.0900,1696.6470,1655.0880,1663.6600,2831453400.0000,21281902723.0000
2008-11-03,1663.6600,1648.5560,1684.5590,1643.4180,1653.5420,2538109700.0000,19514009916.0000
2008-11-04,1653.5420,1646.2010,1648.4510,1606.7310,1627.7590,2610016500.0000,18984761503.0000
2008-11-05,1627.7590,1641.2640,1714.6610,1641.2640,1691.4200,4241821000.0000,31500415037.0000
2008-11-06,1691.4200,1648.1270,1661.4410,1638.3440,1649.7760,3078417900.0000,21547045143.0000
2008-11-07,1649.7760,1618.7530,1690.1050,1612.7390,1677.8270,3152159000.0000,23620464927.0000
2008-11-10,1677.8270,1714.1230,1803.1190,1714.1230,1801.6650,6394885900.0000,47322292085.0000
2008-11-11,1801.6650,1795.3010,1824.9290,1778.3320,1781.3610,6607285100.0000,49194274324.0000
2008-11-12,1781.3610,1758.4790,1806.2300,1754.2880,1801.8230,4408796000.0000,34453792525.0000
2008-11-13,1801.8230,1777.0310,1891.9420,1765.6350,1874.0820,8323455200.0000,64988756213.0000
2008-11-14,1874.0820,1893.3090,1943.6540,1874.9320,1943.6540,9116871700.0000,73429585039.0000
2008-11-17,1943.6540,1934.7370,1987.2250,1919.9670,1987.2250,8783662600.0000,70919184237.0000
2008-11-18,1987.2250,1974.3780,1994.8200,1831.7570,1839.8190,9727835300.0000,76165748641.0000
2008-11-19,1839.8190,1831.5970,1959.5220,1823.2730,1953.1630,8211740800.0000,64838117216.0000
2008-11-20,1953.1630,1916.7000,1976.9500,1900.2680,1932.4280,8318703800.0000,66919038879.0000
2008-11-21,1932.4280,1872.2650,1968.8920,1835.0860,1920.7350,8304932900.0000,66124274844.0000
2008-11-24,1920.7350,1913.9930,1923.9330,1835.8630,1837.6420,5056151700.0000,39794620401.0000
2008-11-25,1837.6420,1870.0550,1883.1040,1801.5600,1834.2940,4281459000.0000,34629652337.0000
2008-11-26,1834.2940,1832.1140,1865.6520,1815.0150,1843.4950,4556563500.0000,34732301415.0000
2008-11-27,1843.4950,1961.8910,1969.0240,1870.0450,1870.4730,8800832200.0000,71753358088.0000
2008-11-28,1870.4730,1851.1030,1866.2560,1815.4470,1829.9240,5159066000.0000,40648514423.0000
2008-12-01,1829.9240,1823.7690,1864.3000,1799.8390,1864.2050,4838633300.0000,38237160240.0000
2008-12-02,1864.2050,1821.5430,1891.1330,1814.9030,1868.6310,6135023500.0000,48151924129.0000
2008-12-03,1868.6310,1884.6010,1952.6680,1884.6010,1952.6680,8501914400.0000,67393273254.0000
2008-12-04,1952.6680,1980.4450,2046.4730,1978.1410,1982.9280,11918344100.0000,98580218133.0000
2008-12-05,1982.9280,1969.7410,2014.1970,1965.0890,2013.1750,7436632600.0000,59950691704.0000
2008-12-08,2013.1750,2040.4740,2095.4650,2033.9780,2095.0360,10760713100.0000,89176050245.0000
2008-12-09,2095.0360,2104.1240,2107.5990,2038.0720,2040.8470,9250981400.0000,77546690089.0000
2008-12-10,2040.8470,2028.5140,2096.3930,2014.2830,2096.3930,8327106200.0000,70751388012.0000
2008-12-11,2096.3930,2087.4300,2107.2920,2043.6200,2046.3370,7355623600.0000,63777696206.0000
2008-12-12,2046.3370,2027.0690,2038.1850,1936.2800,1960.3800,6738726600.0000,54866552688.0000
2008-12-15,1960.3800,1991.5510,2006.2250,1941.0540,1975.0340,5045109600.0000,40756443942.0000
2008-12-16,1975.0340,1956.9950,1994.9590,1919.8690,1994.4500,4792487800.0000,38552247941.0000
2008-12-17,1994.4500,2002.0290,2030.3880,1995.6500,2001.4200,5868515000.0000,49120177368.0000
2008-12-18,2001.4200,2001.0480,2045.9450,1982.4280,2045.1020,5842922400.0000,48455152683.0000
2008-12-19,2045.1020,2037.3690,2075.3840,2033.1120,2052.1140,6331122700.0000,53410396118.0000
2008-12-22,2052.1140,2050.7700,2055.3660,1993.3260,2017.5490,5294946400.0000,43843460414.0000
2008-12-23,2017.5490,2019.2310,2019.2310,1918.4320,1918.9550,6359046400.0000,50825766644.0000
2008-12-24,1918.9550,1893.2250,1912.7750,1872.6470,1887.0750,4420183100.0000,34210526666.0000
2008-12-25,1887.0750,1891.5260,1902.7140,1848.7080,1870.7650,3991683400.0000,30805996716.0000
2008-12-26,1870.7650,1868.3440,1881.0770,1850.5020,1862.0960,3456088800.0000,28536313731.0000
2008-12-29,1862.0960,1852.4130,1861.3020,1816.0590,1854.7570,3598687300.0000,29329563341.0000
2008-12-30,1854.7570,1852.9490,1867.4080,1824.5280,1833.4350,3758462700.0000,29628506787.0000
2008-12-31,1833.4350,1835.1050,1844.4160,1813.7260,1817.7220,3563135500.0000,27291914244.0000
2009-01-05,1817.7220,1848.3260,1882.9590,1837.8390,1882.9590,4818702000.0000,39217076790.0000
2009-01-06,1882.9590,1880.6720,1948.4890,1873.0110,1942.7950,7097409700.0000,59262170581.0000
2009-01-07,1942.7950,1942.6710,1959.2460,1930.8680,1931.1780,5970216700.0000,50143418262.0000
2009-01-08,1931.1780,1894.6640,1902.7960,1873.6480,1887.9910,5344649000.0000,47210802398.0000
2009-01-09,1887.9910,1886.4880,1923.4230,1886.4880,1918.3650,4740721600.0000,41511211439.0000
2009-01-12,1918.3650,1911.7360,1947.0830,1905.6170,1920.6870,5423415600.0000,46981492708.0000
2009-01-13,1920.6870,1892.6550,1908.1960,1874.9740,1876.1850,4981813700.0000,40201464676.0000
2009-01-14,1876.1850,1873.6260,1955.2440,1873.6260,1955.2440,5928323100.0000,52658994886.0000
2009-01-15,1955.2440,1935.3860,1977.1910,1930.2950,1954.8740,7894364800.0000,67144772684.0000
2009-01-16,1954.8740,1965.4400,2026.6470,1965.4400,1990.2140,9653863300.0000,84717648664.0000
2009-01-19,1990.2140,2010.5790,2052.1900,1993.9500,2012.4650,8194817700.0000,69785530299.0000
2009-01-20,2012.4650,2006.5250,2025.1900,1986.0610,2025.1900,5325926200.0000,45640127686.0000
2009-01-21,2025.1900,1993.6700,2047.1050,1988.2410,2021.7100,6411742800.0000,59914192082.0000
2009-01-22,2021.7100,2034.2860,2048.4840,2012.7380,2044.5510,5886194700.0000,53439127032.0000
2009-01-23,2044.5510,2039.5220,2054.3260,2025.1880,2032.6820,5750410900.0000,49887828217.0000
2009-02-02,2032.6820,2052.4390,2059.3380,2029.7170,2057.0630,5145390600.0000,46126546742.0000
2009-02-03,2057.0630,2056.7950,2108.9440,2049.8890,2108.9100,8764030200.0000,75554097848.0000
2009-02-04,2108.9100,2118.5630,2166.4140,2117.0240,2166.4140,10088842800.0000,87192159423.0000
2009-02-05,2166.4140,2164.5460,2211.1790,2135.6700,2150.9710,11510012200.0000,101712444216.0000
2009-02-06,2150.9710,2158.0840,2240.0210,2158.0840,2237.2800,10666490400.0000,95640063068.0000
2009-02-09,2237.2800,2271.5930,2307.9070,2257.4900,2296.6720,12952367000.0000,119886790885.0000
2009-02-10,2296.6720,2288.0710,2327.1000,2263.5320,2326.7550,11629454800.0000,107891600946.0000
2009-02-11,2326.7550,2287.2320,2381.1930,2275.5740,2331.1380,14757663700.0000,144588094957.0000
2009-02-12,2331.1380,2335.4010,2344.6590,2248.4840,2318.3430,11982621800.0000,116050219818.0000
2009-02-13,2318.3430,2321.5600,2402.4360,2307.0900,2399.0650,14040991000.0000,134471079614.0000
2009-02-16,2399.0650,2421.1870,2462.3890,2397.1810,2462.2450,15234666900.0000,147380378887.0000
2009-02-17,2462.2450,2460.5690,2470.6230,2384.7870,2385.2930,14101499100.0000,137971308088.0000
2009-02-18,2385.2930,2331.6620,2369.0530,2272.5050,2275.8430,11542206200.0000,112455677669.0000
2009-02-19,2275.8430,2295.6530,2324.6750,2259.5930,2298.4120,9085392800.0000,88398854014.0000
2009-02-20,2298.4120,2300.8060,2344.7700,2276.2980,2344.3200,8663206900.0000,85247213566.0000
2009-02-23,2344.3200,2333.8090,2419.5330,2307.9210,2410.4810,10946540300.0000,109379770711.0000
2009-02-24,2410.4810,2376.6970,2411.9060,2294.5220,2301.8490,12701755500.0000,127131165758.0000
2009-02-25,2301.8490,2325.0390,2337.4230,2226.4440,2304.2510,10787752800.0000,108878060725.0000
2009-02-26,2304.2510,2295.4260,2332.3460,2167.1490,2190.1850,10220038500.0000,101795386404.0000
2009-02-27,2190.1850,2164.5400,2186.8190,2117.0610,2140.4890,8707641500.0000,80337456328.0000
2009-03-02,2140.4890,2123.3670,2177.2940,2112.3360,2164.6660,6274618100.0000,60877953675.0000
2009-03-03,2164.6660,2109.8410,2168.2220,2100.6440,2142.1540,6616731400.0000,64109642424.0000
2009-03-04,2142.1540,2150.2390,2290.9400,2150.2390,2285.1490,11075003300.0000,105872088843.0000
2009-03-05,2285.1490,2314.0790,2340.3710,2259.8000,2304.9190,13198734700.0000,128866644423.0000
2009-03-06,2304.9190,2260.7560,2313.2000,2255.8180,2286.5760,8596545000.0000,85495320495.0000
2009-03-09,2286.5760,2302.0110,2333.9800,2198.5450,2202.5270,8655594800.0000,83758904259.0000
2009-03-10,2202.5270,2175.3060,2241.2380,2168.3240,2240.7820,5666044900.0000,55058099404.0000
2009-03-11,2240.7820,2288.0530,2292.3960,2212.8820,2220.3800,7083867600.0000,70589122656.0000
2009-03-12,2220.3800,2208.0410,2220.3030,2156.5980,2215.7000,5570011100.0000,53843902595.0000
2009-03-13,2215.7000,2229.2500,2250.2390,2200.9740,2205.4220,5408309400.0000,54636247867.0000
2009-03-16,2205.4220,2197.2480,2247.1100,2180.0510,2241.6140,4877385400.0000,48128301349.0000
2009-03-17,2241.6140,2244.1100,2329.2980,2239.6680,2322.4030,9298052800.0000,94028682141.0000
2009-03-18,2322.4030,2335.4170,2370.5580,2328.8560,2332.6520,10187007100.0000,103619595621.0000
2009-03-19,2332.6520,2337.5240,2386.2280,2331.2590,2382.5640,9731876600.0000,101348435416.0000
2009-03-20,2382.5640,2389.8920,2397.2070,2343.2690,2379.8380,10939673800.0000,114786506801.0000
2009-03-23,2379.8380,2384.6700,2448.3510,2375.5220,2439.3950,11631304900.0000,127794033635.0000
2009-03-24,2439.3950,2477.5670,2483.8330,2440.5270,2451.7830,11199352500.0000,121593359529.0000
2009-03-25,2451.7830,2435.6330,2472.9380,2401.0520,2401.3270,9581666000.0000,105406227888.0000
2009-03-26,2401.3270,2407.7620,2479.8260,2379.9510,2479.7890,11324945200.0000,118048783001.0000
2009-03-27,2479.7890,2500.9980,2516.3840,2481.6870,2498.9310,13536854600.0000,134140077362.0000
2009-03-30,2498.9310,2501.3120,2508.1380,2471.3670,2484.4870,9415166500.0000,100003474431.0000
2009-03-31,2484.4870,2436.7780,2507.8990,2423.5710,2507.7890,9546175200.0000,106631226372.0000
2009-04-01,2507.7890,2519.8860,2566.5360,2519.8860,2548.2220,12630762500.0000,137117558492.0000
2009-04-02,2548.2220,2558.7680,2599.2520,2558.2640,2576.4000,13514680600.0000,143708978344.0000
2009-04-03,2576.4000,2597.9160,2612.3700,2555.6150,2570.5030,12365521600.0000,131075730846.0000
2009-04-07,2570.5030,2570.6250,2597.0620,2543.6460,2576.9500,8608325700.0000,93919114170.0000
2009-04-08,2576.9500,2563.7220,2573.0930,2479.3480,2479.3480,9932809400.0000,107144419762.0000
2009-04-09,2479.3480,2477.4190,2517.7410,2457.4230,2517.6690,7459370300.0000,82860990025.0000
2009-04-10,2517.6690,2540.1080,2595.5980,2530.6220,2595.5300,10414440800.0000,121859853111.0000
2009-04-13,2595.5300,2621.9790,2668.2820,2619.3720,2656.5180,13901454100.0000,156801973804.0000
2009-04-14,2656.5180,2651.1970,2682.9080,2637.3830,2676.8720,11049130400.0000,126839876808.0000
2009-04-15,2676.8720,2662.7280,2690.6420,2627.8080,2686.9900,12066529200.0000,133586130111.0000
2009-04-16,2686.9900,2690.5150,2706.6250,2643.3160,2687.1060,12372961300.0000,131609724618.0000
2009-04-17,2687.1060,2675.6680,2693.2910,2628.6250,2650.6910,10152880800.0000,116184839128.0000
2009-04-20,2650.6910,2643.7260,2708.4520,2640.9890,2707.6670,9590369400.0000,105081493422.0000
2009-04-21,2707.6670,2670.2770,2697.7190,2634.5290,2675.4420,10818525200.0000,118473952840.0000
2009-04-22,2675.4420,2687.8570,2713.3050,2563.3610,2576.2810,12404641300.0000,131945283442.0000
2009-04-23,2576.2810,2555.5270,2604.1620,2543.9070,2593.5640,8088794200.0000,84795657156.0000
2009-04-24,2593.5640,2605.7030,2609.8740,2570.3790,2572.8880,7336096900.0000,81956596002.0000
2009-04-27,2572.8880,2566.9200,2576.5190,2499.4420,2513.2920,7203939000.0000,75040611359.0000
2009-04-28,2513.2920,2490.5260,2531.5440,2485.8020,2518.5310,5926498300.0000,66247490056.0000
2009-04-29,2518.5310,2518.8540,2615.8100,2514.1410,2605.3700,8188500600.0000,91496802664.0000
2009-04-30,2605.3700,2616.4850,2640.0170,2604.4520,2622.9260,8580934800.0000,96903683541.0000
2009-05-04,2622.9260,2635.1290,2715.1890,2632.3030,2714.3010,10291656500.0000,113351099936.0000
2009-05-05,2714.3010,2733.1070,2751.2520,2713.2340,2727.0140,10231372200.0000,112641886139.0000
2009-05-06,2727.0140,2721.8170,2771.2060,2713.5390,2764.9790,10580665000.0000,118232079901.0000
2009-05-07,2764.9790,2783.5770,2797.4740,2731.7990,2767.0760,12210116100.0000,136965825071.0000
2009-05-08,2767.0760,2751.4990,2800.2230,2733.3320,2789.2190,10672498800.0000,120873172676.0000
2009-05-11,2789.2190,2808.1390,2839.6090,2725.2670,2725.3160,12536445200.0000,140455749853.0000
2009-05-12,2725.3160,2702.7420,2788.6120,2699.9540,2788.5620,8869594200.0000,93421458334.0000
2009-05-13,2788.5620,2792.4200,2822.7110,2775.5720,2814.0050,10711285600.0000,123637957553.0000
2009-05-14,2814.0050,2781.0480,2804.4770,2757.5450,2792.5970,8263932900.0000,96156100934.0000
2009-05-15,2792.5970,2800.5710,2815.4560,2773.3220,2796.1160,6493143100.0000,74973035097.0000
2009-05-18,2796.1160,2782.5850,2813.7570,2740.9200,2810.5730,7483578600.0000,88479091592.0000
2009-05-19,2810.5730,2836.3370,2849.6290,2821.9510,2840.0840,9770361700.0000,116543189416.0000
2009-05-20,2840.0840,2843.5450,2849.6350,2812.5990,2812.8650,8793921500.0000,105146163717.0000
2009-05-21,2812.8650,2795.8280,2808.2870,2735.7670,2750.0100,8553539400.0000,102875828167.0000
2009-05-22,2750.0100,2733.0170,2762.7410,2719.1210,2740.6770,6149901200.0000,74407198653.0000
2009-05-25,2740.6770,2684.2130,2761.3870,2675.2850,2752.7160,7409167100.0000,91048816066.0000
2009-05-26,2752.7160,2757.3100,2762.8090,2718.5550,2719.7640,7231601200.0000,88894895681.0000
2009-05-27,2719.7640,2734.4180,2768.5680,2715.8230,2759.7120,6797664500.0000,78602246106.0000
2009-06-01,2759.7120,2798.9270,2864.4710,2798.9270,2858.3420,10856488300.0000,132967778067.0000
2009-06-02,2858.3420,2878.5280,2892.7810,2855.0590,2865.0990,10833839700.0000,130131778040.0000
2009-06-03,2865.0990,2865.7320,2939.3870,2864.7090,2939.3870,11207331000.0000,131606586444.0000
2009-06-04,2939.3870,2924.2670,2961.0400,2899.6680,2953.7510,13012771000.0000,153770741770.0000
