date,pre_close,open,high,low,close,volume,amt
2012-08-02,689.4890,688.3270,694.8320,684.2040,690.9820,495291406.0000,8007464680.6000
2012-08-03,690.9820,691.7940,711.9310,690.2570,711.9250,611685740.0000,9951737278.0000
2012-08-06,711.9250,708.2600,731.3870,706.8250,730.4190,744959838.0000,12166356638.2000
2012-08-07,730.4190,729.6260,737.5780,729.4390,736.0120,716825127.0000,12394075747.7000
2012-08-08,736.0120,734.8800,734.8800,723.9820,730.0650,581770437.0000,9512717512.5000
2012-08-09,730.0650,729.5010,743.2280,727.7000,743.1990,704741504.0000,11361192168.2000
2012-08-10,743.1990,743.2850,744.8420,736.5500,743.0730,613029520.0000,9977132927.7000
2012-08-13,743.0730,742.3820,742.3820,726.9330,727.6370,615318524.0000,9743975856.3000
2012-08-14,727.6370,726.8350,736.4490,714.6450,736.3470,632117797.0000,9961431941.6000
2012-08-15,736.3470,734.8670,736.2790,728.4940,729.7300,506158492.0000,8380069386.3000
2012-08-16,729.7300,728.6590,730.1340,720.7150,723.5300,419076558.0000,6519146494.5000
2012-08-17,723.5300,721.3340,723.1950,714.0210,721.0490,458731936.0000,7575892742.7000
2012-08-20,721.0490,718.1410,732.6720,713.1500,730.8660,522630033.0000,7873937282.2000
2012-08-21,730.8660,730.2890,752.7790,729.9910,748.9350,853124021.0000,12839669011.3000
2012-08-22,748.9350,748.9960,756.5330,743.6090,746.8530,892721061.0000,13830394595.5000
2012-08-23,746.8530,745.4680,751.7050,741.3840,750.5610,896754787.0000,13400265018.8000
2012-08-24,750.5610,747.7250,750.3550,733.3090,733.3090,793835581.0000,11822665842.1000
2012-08-27,733.3090,731.6710,731.6710,721.2010,722.5740,661647516.0000,9809828360.9000
2012-08-28,722.5740,720.8250,733.1270,717.5260,727.6160,636941791.0000,9864506720.4000
2012-08-29,727.6160,726.6950,736.7380,722.8180,726.9410,776838640.0000,11864800134.7000
2012-08-30,726.9410,727.2080,729.0470,692.1350,704.0350,902627140.0000,13884424217.6000
2012-08-31,704.0350,701.3670,710.0160,698.6230,706.6250,571333527.0000,8490188341.7000
2012-09-03,706.6250,703.8080,725.1710,701.6980,723.8710,655069562.0000,10114035095.9000
2012-09-04,723.8710,724.7040,732.3600,721.5200,722.7210,772665818.0000,11831119792.5000
2012-09-05,722.7210,721.0740,732.7710,719.3420,730.6160,797438076.0000,11487502422.1000
2012-09-06,730.6160,732.4570,739.7410,731.2430,739.7410,815959031.0000,11740802683.9000
2012-09-07,739.7410,744.6520,764.4510,744.2380,759.4600,1354345770.0000,19814877794.3000
2012-09-10,759.4600,759.6890,765.3130,756.0260,762.3130,1174055760.0000,17374340557.5000
2012-09-11,762.3130,761.5540,762.5120,756.7670,761.7310,1059614603.0000,15177981887.2000
2012-09-12,761.7310,763.0440,766.5200,754.3160,762.5110,933944785.0000,13624413085.1000
2012-09-13,762.5110,761.7780,764.3580,749.8920,749.8920,917325869.0000,13205104267.2000
2012-09-14,749.8920,753.5960,756.1980,738.9500,744.4640,811603315.0000,11716487694.7000
2012-09-17,744.4640,742.6940,742.6940,724.1450,724.1450,660789498.0000,9249355880.0000
2012-09-18,724.1450,722.3750,730.3630,720.4540,723.6100,523813832.0000,7477218192.9000
2012-09-19,723.6100,724.8940,730.3000,723.6410,728.2510,518562412.0000,7229563508.3000
2012-09-20,728.2510,727.9640,727.9640,704.9110,706.6930,723344240.0000,10191954570.7000
2012-09-21,706.6930,703.4170,706.5220,689.5340,691.1380,585324485.0000,8191399058.1000
2012-09-24,691.1380,685.9870,695.1880,678.3510,690.3380,477887319.0000,6574084548.5000
2012-09-25,690.3380,688.2100,693.7590,680.6460,682.3350,445648296.0000,6326870229.1000
2012-09-26,682.3350,680.4730,682.6690,660.1190,661.4900,478555150.0000,6489858948.6000
2012-09-27,661.4900,662.7760,680.4770,662.7760,676.9570,594553268.0000,8161646733.7000
2012-09-28,676.9570,674.1890,691.0580,671.6070,689.6400,542273786.0000,7332236291.7000
2012-10-08,689.6400,690.3540,693.6380,686.2690,690.7670,434917957.0000,6159034500.3000
2012-10-09,690.7670,691.3890,712.7840,691.3890,712.7020,716097912.0000,9896807920.9000
2012-10-10,712.7020,712.1480,722.5210,709.9230,721.8480,775945273.0000,10888650513.9000
2012-10-11,721.8480,720.3930,724.6980,711.6270,711.7970,719318828.0000,10103312500.6000
2012-10-12,711.7970,711.8320,721.2620,700.9700,708.8680,598771748.0000,8358520053.6000
2012-10-15,708.8680,706.2310,707.1280,694.1240,701.9640,604779861.0000,8292546270.4000
2012-10-16,701.9640,700.9440,711.8730,698.9710,705.3880,517267811.0000,7118676247.8000
2012-10-17,705.3880,706.0930,711.4100,701.6360,709.0940,499047715.0000,6479670638.8000
2012-10-18,709.0940,709.2880,721.6840,709.2880,720.5240,640150666.0000,8488528145.5000
2012-10-19,720.5240,720.8470,722.6120,715.9210,719.4480,553869267.0000,7311275181.0000
2012-10-22,719.4480,716.5300,724.2900,714.6970,724.2780,482341368.0000,6624270587.1000
2012-10-23,724.2780,723.8250,725.3770,710.5500,711.2620,546643847.0000,7625217969.3000
2012-10-24,711.2620,707.3050,713.9590,704.4110,707.7530,450343704.0000,6164857038.8000
2012-10-25,707.7530,707.8820,710.9830,696.4500,697.4360,533430424.0000,6885202864.1000
2012-10-26,697.4360,695.8890,697.4570,680.9110,685.3330,519382516.0000,6962721475.9000
2012-10-29,685.3330,684.3440,691.5960,682.7550,688.1200,356057567.0000,4970392985.6000
2012-10-30,688.1200,688.5110,694.6740,687.7910,689.6100,359995900.0000,4842596126.1000
2012-10-31,689.6100,689.6250,691.6530,685.0470,691.6530,357140279.0000,4797870978.8000
2012-11-01,691.6530,692.0590,702.9540,692.0590,701.7780,525902056.0000,7205082469.6000
2012-11-02,701.7780,702.0300,703.1280,697.0590,701.3800,420474304.0000,5825715366.9000
2012-11-05,701.3800,700.1110,703.4640,690.9380,692.8680,463989813.0000,6375226280.6000
2012-11-06,692.8680,693.3590,693.3740,679.9560,690.4970,545588984.0000,7189586130.8000
2012-11-07,690.4970,689.7940,692.5780,686.6130,689.7460,438624792.0000,5742192266.2000
2012-11-08,689.7460,684.8850,685.4530,675.7630,675.8490,481510987.0000,6110953415.8000
2012-11-09,675.8490,674.5910,679.0210,671.6860,672.6700,416375369.0000,5322676383.1000
2012-11-12,672.6700,674.7580,681.2980,671.6280,676.5970,438215592.0000,5874603331.8000
2012-11-13,676.5970,676.2630,676.3770,666.3370,667.3270,488638355.0000,6803796514.5000
2012-11-14,667.3270,666.4040,667.7830,657.5840,665.1850,451009193.0000,6310714983.0000
2012-11-15,665.1850,662.9000,667.8650,657.3490,659.2110,455569665.0000,6158165720.3000
2012-11-16,659.2110,659.3760,660.1050,653.0210,656.1960,449072321.0000,5846866901.0000
2012-11-19,656.1960,654.7760,657.3840,647.8670,656.9360,460452987.0000,5909833747.6000
2012-11-20,656.9360,657.4010,661.2440,656.0790,656.6060,525980722.0000,6688990021.0000
2012-11-21,656.6060,656.4400,661.8890,646.6370,660.0320,587673315.0000,7191150798.9000
2012-11-22,660.0320,659.1320,659.1990,650.3910,651.8260,493402292.0000,6072165604.3000
2012-11-23,651.8260,652.9430,656.3640,650.2690,651.4300,505159054.0000,6264629910.5000
2012-11-26,651.4300,651.0580,651.0580,638.3790,638.8780,425112087.0000,5362885238.6000
2012-11-27,638.8780,635.2640,635.2640,615.5900,616.2840,593824540.0000,7055560528.7000
2012-11-28,616.2840,611.9130,611.9130,605.6860,607.6700,422569965.0000,4823148381.6000
2012-11-29,607.6700,607.1650,611.8860,601.1830,603.1700,418599661.0000,4654642845.8000
2012-11-30,603.1700,602.9510,608.5360,601.0490,606.7660,382137660.0000,4240512047.0000
2012-12-03,606.7660,605.5960,607.2490,593.1970,593.6600,433476195.0000,4661748128.1000
2012-12-04,593.6600,592.4030,601.4950,585.4440,600.8010,481920960.0000,5175262955.2000
2012-12-05,600.8010,599.4470,627.8540,597.7610,624.8240,712610805.0000,8027332350.8000
2012-12-06,624.8240,625.1620,630.2190,619.4920,624.3180,557422645.0000,6030375054.6000
2012-12-07,624.3180,624.1540,638.1660,622.2220,637.4870,740944840.0000,8041907700.4000
2012-12-10,637.4870,638.2400,647.5430,636.1710,646.3190,910923892.0000,9947907908.5000
2012-12-11,646.3190,645.2540,646.7940,640.6940,641.1670,755645728.0000,8235948599.9000
2012-12-12,641.1670,639.9090,640.9260,631.1360,639.5090,706676911.0000,8221286711.8000
2012-12-13,639.5090,638.0880,641.1710,631.1930,632.1810,630231647.0000,7262010929.4000
2012-12-14,632.1810,631.4450,656.5900,631.2220,656.2170,1022385775.0000,11846292440.4000
2012-12-17,656.2170,656.7480,658.3910,646.2700,649.6120,877459437.0000,10498176811.1000
2012-12-18,649.6120,648.5630,654.3510,643.0510,646.0460,820578400.0000,9741141883.2000
2012-12-19,646.0460,645.1360,654.4050,644.9660,652.1010,709752883.0000,8524708910.0000
2012-12-20,652.1010,652.0360,658.3110,648.4890,658.3110,902682374.0000,11318269644.7000
2012-12-21,658.3110,658.5400,670.8110,655.6250,668.0890,1083575301.0000,14339455173.5000
2012-12-24,668.0890,666.2760,679.7590,665.8770,679.7590,926287624.0000,13112772480.2000
2012-12-25,679.7590,679.5740,695.9120,678.8210,694.1160,1204080926.0000,16555552939.5000
2012-12-26,694.1160,693.2870,709.0750,691.9860,709.0750,1297512868.0000,18161238296.5000
2012-12-27,709.0750,709.9130,712.8480,699.3660,699.5690,1252158795.0000,17619950940.2000
2012-12-28,699.5690,698.9070,707.6680,694.7670,707.6680,993614031.0000,14345195727.2000
2012-12-31,707.6680,708.2440,713.8630,703.6240,713.8630,920825736.0000,13917795006.5000
2013-01-04,713.8630,717.3030,718.3870,699.1690,705.3420,1014482876.0000,15154004407.7000
2013-01-07,705.3420,704.3720,718.1140,702.3890,718.1140,1082847297.0000,15829220510.0000
2013-01-08,718.1140,718.4310,735.3430,716.2970,733.1380,1355681735.0000,19833140505.8000
2013-01-09,733.1380,732.0110,740.6350,727.9130,734.5060,1317545526.0000,18678316530.5000
2013-01-10,734.5060,734.3090,743.5510,734.3090,741.1800,1154167729.0000,16211091350.6000
2013-01-11,741.1800,740.8960,746.0360,730.4010,731.5870,1387646506.0000,20569317365.2000
2013-01-14,731.5870,735.6530,761.7290,735.1810,760.5500,1460532003.0000,22010693173.2000
2013-01-15,760.5500,763.6250,781.4210,763.6250,778.6030,1736690835.0000,25882936880.2000
2013-01-16,778.6030,777.0380,779.9250,762.0440,774.4850,1367364877.0000,20057542076.3000
2013-01-17,774.4850,773.7910,775.8240,767.4850,768.3080,1059885453.0000,15815666394.8000
2013-01-18,768.3080,771.3110,787.4960,771.3110,787.3860,1086070215.0000,16637218078.2000
2013-01-21,787.3860,788.0690,793.2320,783.4150,792.6000,1044662262.0000,16241294209.2000
2013-01-22,792.6000,792.3120,792.5450,769.0900,775.1350,1133176441.0000,17303309340.9000
2013-01-23,775.1350,773.7390,779.5580,765.3630,778.4780,917122760.0000,14057893290.1000
2013-01-24,778.4780,778.6360,784.3210,750.3580,757.8690,1115914671.0000,16720373290.0000
2013-01-25,757.8690,757.6110,766.7810,756.6080,762.8480,725800320.0000,10749982386.0000
2013-01-28,762.8480,764.0870,784.7600,764.0870,784.7600,832896001.0000,12456330739.1000
2013-01-29,784.7600,785.7580,795.0680,785.7580,791.6710,981911725.0000,15013084036.4000
2013-01-30,791.6710,791.9620,792.7670,778.3020,783.6820,957274143.0000,14417985443.8000
2013-01-31,783.6820,784.1080,784.1080,771.1520,776.0050,912401149.0000,13519121529.8000
2013-02-01,776.0050,775.1130,785.5200,772.9410,782.3630,844291907.0000,12554439577.2000
2013-02-04,782.3630,783.7430,786.5620,767.8470,771.9020,915898439.0000,13392113028.1000
2013-02-05,771.9020,768.4120,781.5680,765.9670,780.9810,739433268.0000,11308107261.1000
2013-02-06,780.9810,781.3190,794.5040,781.3190,791.2630,717763079.0000,10775899674.2000
2013-02-07,791.2630,792.8550,806.3080,789.3680,805.5860,715399743.0000,11240184518.5000
2013-02-08,805.5860,804.9560,824.3110,804.9560,823.0280,851324827.0000,13504157913.6000
2013-02-18,823.0280,829.6620,835.6640,825.9470,835.2770,1049658801.0000,15841469650.0000
2013-02-19,835.2770,834.9690,835.4110,816.9580,819.7090,961950088.0000,14588088991.6000
2013-02-20,819.7090,819.0310,850.8630,819.0310,850.8630,1078460880.0000,16691670897.3000
2013-02-21,850.8630,846.6390,853.2680,829.5960,839.2980,1272352277.0000,18881634447.7000
2013-02-22,839.2980,837.1310,848.1600,836.8670,838.7630,958022200.0000,13950876507.0000
2013-02-25,838.7630,838.8770,857.8480,838.8770,855.6940,1013405361.0000,15521518846.2000
2013-02-26,855.6940,853.2800,865.7970,849.9380,851.2170,1187181401.0000,19095382043.2000
2013-02-27,851.2170,852.1260,856.1160,835.9350,846.0900,1008014339.0000,15728186996.6000
2013-02-28,846.0900,846.3390,861.0950,844.2000,861.0950,1035616457.0000,16057691757.1000
2013-03-01,861.0950,860.8010,885.1800,859.8300,884.8910,1369551022.0000,21383828417.0000
2013-03-04,884.8910,880.2460,888.7930,855.0500,863.5000,1380749503.0000,21720938320.0000
2013-03-05,863.5000,861.2250,888.3180,857.5410,888.0990,1077658180.0000,17242799053.1000
2013-03-06,888.0990,890.2330,905.1640,890.2330,902.9030,1340230698.0000,21524634733.0000
2013-03-07,902.9030,902.4070,902.4070,867.8700,877.3370,1217246126.0000,19729743917.6000
2013-03-08,877.3370,877.7300,882.1380,861.8080,864.6990,867151292.0000,13639057332.0000
2013-03-11,864.6990,863.1220,872.1800,858.0370,869.1500,652688198.0000,10446734836.2000
2013-03-12,869.1500,869.7240,873.4730,828.0370,839.8360,1078389355.0000,16449540292.3000
2013-03-13,839.8360,835.4560,836.2760,821.3520,834.0490,715221380.0000,10652182841.2000
2013-03-14,834.0490,832.2920,845.5950,831.5680,842.0360,605163591.0000,9546544066.1000
2013-03-15,842.0360,841.7130,867.8650,839.5820,853.9060,788242771.0000,12735345604.7000
2013-03-18,853.9060,852.1520,862.8220,850.0980,852.1170,661216375.0000,10568661592.1000
2013-03-19,852.1170,850.0610,854.2450,829.1890,842.6850,662898002.0000,10474876818.2000
2013-03-20,842.6850,842.7140,866.2670,842.5840,866.2670,797210532.0000,12451496937.1000
2013-03-21,866.2670,867.9010,885.9810,866.6790,882.7340,936219867.0000,15108821793.0000
2013-03-22,882.7340,881.8990,884.2350,876.9160,882.0010,733686441.0000,11724417581.1000
2013-03-25,882.0010,882.7460,884.8540,874.0070,881.7560,674497772.0000,10735075951.1000
2013-03-26,881.7560,878.5560,879.8480,862.6660,876.3610,705962711.0000,11288557532.9000
2013-03-27,876.3610,876.5470,885.7720,874.2480,882.7520,643641293.0000,10401600722.2000
2013-03-28,882.7520,877.8500,877.8500,861.6540,867.5110,738580534.0000,11886967688.1000
2013-03-29,867.5110,868.0930,872.7770,860.9630,866.4550,553253271.0000,9101844393.1000
2013-04-01,866.4550,866.6540,879.9240,865.9840,877.0010,586625166.0000,9972400183.4000
2013-04-02,877.0010,875.3250,883.1540,843.2070,845.1630,745657540.0000,12862232009.1000
2013-04-03,845.1630,842.3640,845.4900,827.2700,835.1380,610693964.0000,9845922736.4000
2013-04-08,835.1380,824.7760,853.6230,817.3470,853.4840,657544284.0000,10564588282.5000
2013-04-09,853.4840,854.5130,864.1160,853.9440,861.9910,570384247.0000,9177424304.1000
2013-04-10,861.9910,861.2700,861.9110,843.0990,850.5330,555680406.0000,8865507000.6000
2013-04-11,850.5330,853.1420,855.9570,847.3890,847.7820,477167864.0000,7235178549.8000
2013-04-12,847.7820,847.2040,854.2170,845.8530,846.6120,437101804.0000,6728069071.9000
2013-04-15,846.6120,844.1100,845.7540,834.0080,836.3420,399310103.0000,6128634893.7000
2013-04-16,836.3420,828.9370,846.0540,824.8410,846.0540,438200483.0000,6647623190.8000
2013-04-17,846.0540,845.0930,867.5110,844.9220,867.5110,529120949.0000,8736038855.7000
2013-04-18,867.5110,862.6980,875.9950,860.7170,873.4810,608498134.0000,9963131789.1000
2013-04-19,873.4810,874.8840,895.8730,874.8840,892.2100,802840803.0000,13077398425.1000
2013-04-22,892.2100,890.9320,916.0210,889.2580,916.0210,819378700.0000,14337879497.1000
2013-04-23,916.0210,916.4200,916.5400,892.1090,893.7900,848097671.0000,14524445839.6000
2013-04-24,893.7900,894.6940,925.0120,894.6940,923.4060,877287824.0000,15710850276.1000
2013-04-25,923.4060,924.2230,937.5580,903.6130,903.6340,1050592922.0000,19587078403.9000
2013-04-26,903.6340,901.9950,904.3000,886.4020,889.3810,716070096.0000,12785017749.5000
2013-05-02,889.3810,887.0760,914.1710,883.7880,913.6510,538328526.0000,10506944807.8000
2013-05-03,913.6510,916.0070,940.2800,916.0070,939.2100,791095291.0000,14597169197.5000
2013-05-06,939.2100,941.0880,962.6310,941.0880,958.0220,1034154182.0000,18598533344.2000
2013-05-07,958.0220,956.4150,964.7140,949.8390,957.4400,912256939.0000,15957875828.9000
2013-05-08,957.4400,960.9770,980.0830,960.6960,980.0830,1072361688.0000,18857282186.0000
2013-05-09,980.0830,978.9420,994.2690,978.0690,992.1610,1340896758.0000,23758632300.7000
2013-05-10,992.1610,989.1510,996.5870,977.4260,988.3000,1237103190.0000,21310417045.2000
2013-05-13,988.3000,989.3720,995.2540,978.7150,995.1090,1089468837.0000,18306515294.9000
2013-05-14,995.1090,992.6170,992.6170,971.3520,976.3330,1026255546.0000,17409346370.9000
2013-05-15,976.3330,976.9480,1012.6730,976.9480,1012.6560,1146450636.0000,19375795473.2000
2013-05-16,1012.6560,1010.9460,1034.3520,999.4930,1009.5260,1621489635.0000,27452922708.8000
2013-05-17,1009.5260,1006.4740,1029.1100,1004.4200,1023.4030,1326333678.0000,21290095640.8000
2013-05-20,1023.4030,1025.1730,1052.7030,1025.1730,1051.6530,1689482089.0000,27767125104.2000
2013-05-21,1051.6530,1049.5970,1074.8900,1045.4600,1073.5830,1779568994.0000,29065638267.6000
2013-05-22,1073.5830,1067.4370,1067.4980,1036.3110,1039.8110,1705007689.0000,27248619651.3000
2013-05-23,1039.8110,1035.3090,1061.5270,1033.1240,1042.8970,1414608266.0000,22701936601.5000
2013-05-24,1042.8970,1044.2940,1073.7820,1044.2940,1073.7820,1502308196.0000,24297490477.9000
2013-05-27,1073.7820,1075.8250,1091.2530,1075.8250,1089.7240,1613226198.0000,26457536345.8000
2013-05-28,1089.7240,1089.7650,1090.1590,1055.6370,1059.0020,1541344476.0000,23989071535.0000
2013-05-29,1059.0020,1055.5970,1067.0260,1053.1770,1065.9600,1156945658.0000,17909068516.9000
2013-05-30,1065.9600,1062.9990,1078.4640,1059.8270,1073.8690,1270250735.0000,20346196461.9000
2013-05-31,1073.8690,1074.4760,1086.3270,1068.0660,1073.0230,1403282328.0000,22499550653.3000
2013-06-03,1073.0230,1070.7320,1074.8210,1050.2130,1052.1360,1266829949.0000,21331225375.2000
2013-06-04,1052.1360,1049.1020,1049.2560,1011.4030,1022.4600,1274538776.0000,20321659974.3000
2013-06-05,1022.4600,1021.0230,1038.0250,1021.0230,1032.7560,939794301.0000,14973291000.3000
2013-06-06,1032.7560,1027.0530,1031.3580,1020.8310,1022.1300,984338315.0000,15174045872.4000
2013-06-07,1022.1300,1022.5590,1039.6540,1018.4520,1030.1390,1055789734.0000,16621047951.0000
2013-06-13,1030.1390,1019.4720,1029.2750,986.0500,1029.2750,993615551.0000,16138308189.3000
2013-06-14,1029.2750,1029.9330,1069.8070,1029.9330,1068.1470,1180368681.0000,20003014381.2000
2013-06-17,1068.1470,1074.5300,1091.9060,1068.6110,1073.6910,1347501748.0000,23780831192.5000
2013-06-18,1073.6910,1073.3080,1078.5330,1053.3250,1072.9300,1157601277.0000,19697609207.2000
2013-06-19,1072.9300,1064.7360,1070.3480,1053.7980,1067.6250,1074314619.0000,17854930070.1000
2013-06-20,1067.6250,1060.3830,1067.9460,1027.8390,1029.5280,1154061738.0000,18814151345.5000
2013-06-21,1029.5280,1007.8660,1030.1260,988.2150,1025.4970,1138966072.0000,17502574574.8000
2013-06-24,1025.4970,1023.2230,1023.2230,961.8370,971.4540,1262382594.0000,19105257334.3000
2013-06-25,971.4540,958.3500,991.6440,903.6680,984.7460,1531776729.0000,23112775366.6000
2013-06-26,984.7460,984.9410,1039.0130,984.8830,1038.9760,1690314721.0000,26334161157.5000
2013-06-27,1038.9760,1043.6640,1063.0190,1020.4620,1022.5030,1766664787.0000,28082197939.0000
2013-06-28,1022.5030,1012.6420,1037.4150,1002.1930,1011.6580,1238792473.0000,19117444937.9000
2013-07-01,1011.6580,1011.2650,1055.8390,1005.7980,1055.8390,1247459438.0000,19904764237.9000
2013-07-02,1055.8390,1056.9070,1086.4000,1056.9070,1083.2480,1579075767.0000,26463344989.2000
2013-07-03,1083.2480,1079.6460,1108.4850,1065.5120,1104.5780,1616807146.0000,27607484110.0000
2013-07-04,1104.5780,1097.7720,1105.7920,1085.3950,1087.9040,1485273121.0000,24740082215.5000
2013-07-05,1087.9040,1087.6850,1091.8170,1057.1320,1057.2730,1340804271.0000,21923588120.7000
2013-07-08,1057.2730,1035.9440,1057.0400,1015.6680,1030.6040,1258224305.0000,18990876793.3000
2013-07-09,1030.6040,1028.5640,1051.5120,1026.4600,1050.7150,1055729310.0000,16838218695.2000
2013-07-10,1050.7150,1049.2130,1069.3940,1048.7260,1068.8570,1216010092.0000,19681974775.6000
2013-07-11,1068.8570,1066.6990,1082.7810,1057.4430,1080.7820,1395076302.0000,21739336650.5000
2013-07-12,1080.7820,1079.3270,1117.6850,1077.3120,1096.2960,1548114982.0000,25711356572.5000
2013-07-15,1096.2960,1096.1850,1139.5670,1096.1850,1139.5670,1735619629.0000,29363377714.2000
2013-07-16,1139.5670,1141.5740,1153.0720,1129.7420,1143.1950,1716944959.0000,27951022351.5000
2013-07-17,1143.1950,1140.7300,1149.4680,1118.8520,1129.4800,1759820802.0000,28429379265.9000
2013-07-18,1129.4800,1124.7940,1138.0900,1118.6260,1127.9660,1621418729.0000,25474951097.9000
2013-07-19,1127.9660,1125.7650,1156.0880,1116.0050,1116.0050,1843352782.0000,29472654331.7000
2013-07-22,1116.0050,1109.9550,1153.7720,1107.3350,1153.7720,1587872917.0000,25835337779.4000
2013-07-23,1153.7720,1161.0790,1179.4590,1160.4530,1178.5880,1992865183.0000,32615868059.1000
2013-07-24,1178.5880,1181.3610,1208.1320,1177.5940,1203.3080,2095897143.0000,34708639500.7000
2013-07-25,1203.3080,1205.6230,1207.2300,1148.8130,1150.3870,2011037569.0000,33801040766.0000
2013-07-26,1150.3870,1150.2470,1166.2060,1133.1580,1158.3540,1441168835.0000,24185319055.0000
2013-07-29,1158.3540,1155.8100,1168.4740,1136.4010,1136.9840,1399133400.0000,23761196983.8000
2013-07-30,1136.9840,1137.1500,1147.0150,1095.6520,1124.1020,1341551709.0000,22088368276.1000
2013-07-31,1124.1020,1126.1020,1143.3700,1117.3360,1134.0150,1135230653.0000,18354393541.0000
2013-08-01,1134.0150,1135.4510,1191.1220,1135.4510,1190.1130,1689192226.0000,27429804454.9000
2013-08-02,1190.1130,1196.1740,1208.3250,1187.3120,1188.8510,1951789120.0000,31209890064.6000
2013-08-05,1188.8510,1186.7320,1202.8320,1182.5410,1202.8320,1624466867.0000,25389407372.4000
2013-08-06,1202.8320,1202.0910,1219.1190,1200.6940,1211.7820,1697066425.0000,28006706920.0000
2013-08-07,1211.7820,1208.4970,1209.3680,1173.2610,1175.7020,1653390942.0000,27025330001.4000
2013-08-08,1175.7020,1172.0850,1195.9200,1165.3230,1185.9550,1298011457.0000,21070544736.1000
2013-08-09,1185.9550,1185.6390,1194.7830,1153.4500,1172.5190,1422293232.0000,23022674401.3000
2013-08-12,1172.5190,1174.0900,1185.3670,1146.0170,1161.8720,1433827224.0000,23048910579.6000
2013-08-13,1161.8720,1161.4860,1180.6070,1151.6750,1172.3290,1335381230.0000,20796625389.0000
2013-08-14,1172.3290,1175.6250,1186.2930,1160.0220,1180.6560,1620246671.0000,25033854758.1000
2013-08-15,1180.6560,1177.8540,1184.3990,1165.7690,1167.0940,1519221411.0000,23629225328.5000
2013-08-16,1167.0940,1158.9620,1178.8430,1131.4440,1132.0860,1594667822.0000,24698320249.0000
2013-08-19,1132.0860,1126.6350,1172.0290,1125.5860,1171.4020,1307391018.0000,21206248875.9000
2013-08-20,1171.4020,1170.9870,1180.9860,1164.3760,1175.7830,1534898024.0000,24397283009.9000
2013-08-21,1175.7830,1173.6090,1185.5370,1169.4920,1181.3400,1420558075.0000,22532610683.2000
2013-08-22,1181.3400,1180.1850,1204.5920,1178.4070,1197.1340,1558273723.0000,25670359807.6000
2013-08-23,1197.1340,1200.6780,1225.8940,1188.8200,1219.8250,1847556772.0000,32292447218.8000
2013-08-26,1219.8250,1220.9750,1241.4700,1220.5810,1238.1720,1547578822.0000,26959393712.4000
2013-08-27,1238.1720,1238.2700,1251.0440,1226.3780,1250.7510,1510160335.0000,25907140070.3000
2013-08-28,1250.7510,1244.0050,1253.3950,1227.9950,1227.9950,1690863270.0000,29987182844.1000
2013-08-29,1227.9950,1224.6130,1236.4550,1217.5230,1226.2960,1245920858.0000,21806219826.4000
2013-08-30,1226.2960,1221.8730,1226.3600,1181.8890,1185.1450,1547475097.0000,25330362975.3000
2013-09-02,1185.1450,1179.3210,1210.5310,1178.0060,1210.1850,991055833.0000,17221804783.6000
2013-09-03,1210.1850,1217.7720,1234.5870,1214.3000,1234.5870,1085067449.0000,19774690075.9000
2013-09-04,1234.5870,1233.4970,1245.7770,1227.3230,1236.3500,1187865226.0000,21525065203.2000
2013-09-05,1236.3500,1233.8220,1267.5250,1233.2590,1267.2600,1369214196.0000,25634555971.1000
2013-09-06,1267.2600,1267.8410,1288.2620,1261.5750,1282.7460,1453753257.0000,26119628609.3000
2013-09-09,1282.7460,1282.6540,1283.7010,1258.1270,1275.9120,1554532919.0000,28535408676.4000
2013-09-10,1275.9120,1277.8690,1278.0430,1254.0080,1263.5890,1493938191.0000,26942611165.0000
2013-09-11,1263.5890,1256.6550,1256.6550,1216.3670,1220.7050,1620815606.0000,26570353658.2000
2013-09-12,1220.7050,1215.6930,1236.5900,1211.6030,1220.6330,1058230619.0000,17855040767.3000
2013-09-13,1220.6330,1221.1480,1256.0350,1210.3960,1253.4480,1119316497.0000,20388632053.6000
2013-09-16,1253.4480,1254.4720,1297.6430,1254.4720,1278.7980,1243570084.0000,24339529586.8000
2013-09-17,1278.7980,1279.2630,1285.6330,1267.7130,1269.3600,1153602243.0000,21436208167.1000
2013-09-18,1269.3600,1268.3410,1292.3330,1262.3290,1289.6420,1122657127.0000,20341111474.4000
2013-09-23,1289.6420,1292.7620,1326.4100,1291.3270,1326.0910,1501086520.0000,26553441289.3000
2013-09-24,1326.0910,1325.8910,1340.5220,1310.3310,1328.4040,1621336351.0000,29200130088.5000
2013-09-25,1328.4040,1324.1930,1344.3940,1320.1140,1323.0400,1411535071.0000,26173960908.5000
2013-09-26,1323.0400,1318.5210,1332.1230,1301.1380,1306.3440,1317077379.0000,24308912488.6000
2013-09-27,1306.3440,1305.5060,1330.6900,1301.4780,1323.7590,1284152682.0000,23197800268.7000
2013-09-30,1323.7590,1329.5590,1368.6580,1329.5590,1367.9120,1127196594.0000,22024211678.5000
2013-10-08,1367.9120,1376.3650,1389.7290,1363.8970,1387.6630,1430774895.0000,28890826018.9000
2013-10-09,1387.6630,1385.9590,1418.4830,1382.1030,1415.8330,1571279249.0000,31598167722.5000
2013-10-10,1415.8330,1422.3550,1423.9650,1377.3180,1378.1480,1759510074.0000,35573191686.6000
2013-10-11,1378.1480,1377.9760,1386.5370,1357.4880,1379.9000,1541838527.0000,30153471986.1000
